3.7432596,51.0548315,
3.6906145,51.0380474,5
3.6909708,51.0382014,
3.7495108,51.0676859,2
3.7495160,51.0676993,5
3.7344849,51.0497172,20
3.7347719,51.0498388,20
3.7364368,51.0484679,
3.7493221,51.0614782,
3.7492208,51.0615743,
3.7482576,51.0634147,5
3.7483496,51.0636357,2
3.7486733,51.0653872,10
3.7487878,51.0663737,5
3.7487826,51.0663603,2
3.7325958,51.0545529,8
3.7333435,51.0553373,10
3.7314279,51.0552049,50
3.7452287,51.0731576,5
3.7293785,51.0677322,10
3.7519199,51.0776687,5
3.7425260,51.0571594,
3.7433804,51.0540487,
3.7479333,51.0526444,
3.7421484,51.0560238,
3.7334559,51.0554111,15
3.7538474,51.0448877,10
3.7479341,51.0711101,4
3.7248521,51.0517580,25
3.7484826,51.0710877,
3.7466537,51.0632107,
3.7452138,51.0609361,10
3.7504117,51.0628183,1
3.6675185,51.0200910,20
3.6678049,51.0200988,20
3.7066330,51.0585177,5
3.6921932,51.0497492,
3.6928467,51.0497039,
3.7173118,51.0499143,
3.7173047,51.0500266,
3.7170096,51.0512732,
3.7203946,51.0521801,
3.7251773,51.0503197,
3.7263152,51.0507147,10
3.7278315,51.0505870,
3.7279299,51.0507783,
3.7309144,51.0535933,
3.7314620,51.0534897,
3.7333534,51.0507759,
3.7332693,51.0505617,
3.7346798,51.0553058,
3.7073778,51.0555973,
3.7037336,51.0542464,
3.7002507,51.0523063,
3.7013152,51.0515273,
3.7022587,51.0508228,
3.7042711,51.0506741,
3.7058863,51.0513841,5
3.7038140,51.0529263,
3.7040243,51.0527259,
3.7042973,51.0524658,
3.7043687,51.0521979,
3.7033202,51.0522138,
3.7031679,51.0524424,
3.7028753,51.0528681,
3.6632500,51.0504914,
3.7454953,51.0373494,40
3.6944283,51.0614574,
3.6849476,51.0685981,
3.6947030,51.0552923,38
3.7208832,51.0585731,
3.7231425,51.0600657,
3.7230812,51.0612774,
3.7219518,51.0596875,
3.7642907,51.0687524,3
3.7744868,51.0670025,
3.7339327,51.0662381,
3.7268097,51.0588334,
3.7261121,51.0585228,
3.7214233,51.0556674,
3.7202103,51.0555488,
3.7246575,51.0571643,
3.7216753,51.0557142,
3.7241886,51.0573754,
3.6613367,51.0158677,12
3.6587644,51.0157551,30
3.7333772,51.0507667,
3.7333224,51.0505971,
3.7201193,51.0560825,
3.7287548,51.0513258,
3.7303928,51.0502064,10
3.7270890,51.0522637,
3.7281096,51.0518564,
3.7291042,51.0510505,
3.7242963,51.0562581,
3.7241571,51.0563196,
3.7244909,51.0561778,
3.7278827,51.0560182,
3.7250103,51.0521757,10
3.7283823,51.0556628,
3.7763326,51.0741711,10
3.7775258,51.0760572,4
3.7783561,51.0754363,18
3.7765419,51.0754475,
3.6622891,51.0501596,10
3.6583162,51.0487198,5
3.7460835,51.0720018,
3.7528776,51.0533571,
3.7472421,51.0383478,
3.7288599,51.0435264,10
3.7288082,51.0618488,
3.7336898,51.0613097,
3.7288810,51.0663419,
3.7290818,51.0664128,
3.7328899,51.0615138,
3.7305863,51.0618258,
3.7320857,51.0615590,
3.6998910,51.0502458,
3.7143680,51.0526218,
3.7781519,51.0745665,40
3.7406221,51.0514849,
3.7422184,51.0580876,
3.7437807,51.0586999,
3.7353140,51.0568502,
3.7323640,51.0401349,10
3.7415075,51.0570405,
3.7303857,51.0398746,10
3.7085758,51.0566160,
3.7326051,51.0431601,20
3.7320435,51.0475266,
3.7319008,51.0474927,
3.6991620,51.0519806,
3.7041206,51.0542686,
3.7083653,51.0572973,
3.7065996,51.0579103,
3.7075161,51.0567159,
3.7004102,51.0534051,
3.6998776,51.0521360,
3.7124247,51.0552998,
3.7121452,51.0554598,
3.7075971,51.0566442,
3.7101765,51.0569444,
3.7102868,51.0570338,
3.7109837,51.0587582,
3.7127537,51.0591296,
3.7117774,51.0573514,
3.7123485,51.0585753,
3.7124656,51.0586317,
3.7102886,51.0569792,
3.7113645,51.0588307,
3.7133154,51.0587742,
3.7130535,51.0586601,
3.7211753,51.0535404,
3.7211433,51.0522533,
3.7042781,51.0509690,
3.7210008,51.0526360,
3.7193507,51.0508256,
3.7191553,51.0508660,
3.7113254,51.0502238,
3.7102507,51.0506259,
3.7060409,51.0512557,
3.7153491,51.0503290,
3.7132224,51.0499773,
3.6969824,51.0650503,
3.6980992,51.0655778,
3.6984751,51.0662243,
3.6976490,51.0670397,
3.6921229,51.0688214,
3.6915285,51.0684570,
3.6976685,51.0671228,
3.6938478,51.0692660,
3.6888278,51.0663466,
3.6979564,51.0654981,
3.7320802,51.0569944,
3.7374926,51.0569560,
3.8158992,51.0465073,
3.7960513,51.0480836,
3.7134372,51.0393882,
3.7158518,51.0399015,
3.7172971,51.0400040,
3.7056937,51.0380213,
3.7127161,51.0382395,
3.7160788,51.0391223,
3.7082397,51.0339946,
3.7126589,51.0381872,
3.7147286,51.0376317,
3.7089639,51.0339884,
3.7061037,51.0379272,
3.7111521,51.0335560,
3.7107197,51.0605702,
3.7117326,51.0599545,
3.7074983,51.0693544,
3.7104063,51.0615439,
3.7097132,51.0571651,
3.7119911,51.0639775,
3.7122997,51.0594464,
3.7121058,51.0594116,
3.7116998,51.0591766,
3.7118854,51.0592845,
3.7052912,51.0526965,
3.7364921,51.0391849,6
3.7364667,51.0392491,15
3.7363810,51.0399647,5
3.7363435,51.0400365,4
3.7363303,51.0400565,5
3.7359389,51.0400159,10
3.7702019,51.0660954,20
3.7357941,51.0524510,
3.7365053,51.0517344,
3.7378502,51.0502278,
3.7380523,51.0488547,
3.7332258,51.0526879,
3.7333904,51.0527534,
3.7353192,51.0533761,
3.7362546,51.0520142,
3.7363396,51.0520881,
3.7371252,51.0509953,
3.7384160,51.0492829,
3.7386147,51.0490234,
3.7340865,51.0538791,
3.7124834,51.0397989,5
3.7132528,51.0403609,5
3.7546275,51.0682101,
3.7223581,51.0481035,
3.7226575,51.0481371,
3.7226475,51.0481727,
3.7254664,51.0477724,
3.7267099,51.0476024,
3.7253176,51.0476011,
3.7271698,51.0477046,
3.7327270,51.0424044,5
3.7326441,51.0423055,5
3.7328282,51.0421774,5
3.7329587,51.0422104,5
3.7330100,51.0423760,5
3.7335283,51.0409841,10
3.7331996,51.0413032,8
3.7331813,51.0413668,8
3.7331563,51.0414309,8
3.7330722,51.0416203,8
3.7329742,51.0401136,10
3.7322178,51.0405072,10
3.7315868,51.0419239,5
3.7312177,51.0418328,5
3.7303209,51.0417201,15
3.7319086,51.0426146,10
3.7326933,51.0397359,10
3.7324532,51.0389653,6
3.7312373,51.0387204,15
3.7305516,51.0392179,10
3.7301414,51.0398564,10
3.7313004,51.0399472,5
3.7348137,51.0403585,5
3.7347095,51.0403801,5
3.7343647,51.0403263,10
3.7347282,51.0404931,5
3.7353032,51.0396199,15
3.7350177,51.0396308,10
3.7356334,51.0389950,10
3.7318278,51.0416106,
3.7339808,51.0390848,15
3.7338336,51.0393493,10
3.7336081,51.0392280,10
3.7317031,51.0383064,5
3.7294672,51.0392541,10
3.7294749,51.0393534,10
3.7294826,51.0394329,5
3.7294980,51.0395258,10
3.7295125,51.0396064,10
3.7295262,51.0396831,10
3.7295432,51.0397680,10
3.7295526,51.0398453,10
3.7295603,51.0399253,10
3.7295740,51.0400054,10
3.7295894,51.0400886,10
3.7294403,51.0411908,8
3.7294194,51.0412625,8
3.7286567,51.0449779,10
3.7287319,51.0458450,15
3.6855958,51.0493482,
3.7178216,51.0423598,
3.7769228,51.0756105,
3.7001978,51.0536196,
3.7291284,51.0386057,10
3.7275735,51.0386398,4
3.7276160,51.0386406,5
3.7253592,51.0388553,5
3.7200078,51.0263722,5
3.7377317,51.0557214,
3.7359782,51.0555457,
3.7357645,51.0554273,
3.7272330,51.0840032,5
3.7308123,51.0807077,10
3.7300240,51.0472117,
3.7308176,51.0456115,
3.7316127,51.0444882,10
3.7328876,51.0470332,
3.7223160,51.0292430,20
3.7350227,51.0506312,90
3.7351102,51.0506229,50
3.7395026,51.0540895,
3.7456716,51.0586213,
3.7165101,51.0391254,
3.7397198,51.0700039,20
3.7375650,51.0724663,10
3.7396918,51.0699219,
3.7392071,51.0695886,
3.7690284,51.0736249,
3.7283537,51.0298857,10
3.7284938,51.0299444,5
3.7291510,51.0300536,5
3.6995337,51.0540636,5
3.6966087,51.0566582,6
3.6966201,51.0564188,6
3.7397301,51.0402795,10
3.7515371,51.0344948,10
3.7540037,51.0377554,5
3.7519213,51.0376185,10
3.7505966,51.0396537,5
3.7486486,51.0412190,5
3.7468469,51.0413542,10
3.7475883,51.0415347,10
3.7484841,51.0422790,10
3.7480656,51.0432043,2
3.7480672,51.0432367,5
3.7439806,51.0408496,6
3.7452240,51.0419596,5
3.7449784,51.0419557,5
3.7433629,51.0417377,5
3.7434454,51.0417944,5
3.7428006,51.0417096,5
3.7439286,51.0359362,5
3.7450339,51.0360645,5
3.7455470,51.0357640,5
3.7460687,51.0351617,5
3.7458343,51.0354306,5
3.7457492,51.0352748,8
3.7466730,51.0326260,10
3.7294083,51.0546549,
3.7263717,51.0561462,
3.7043171,51.0519820,
3.7036494,51.0514957,
3.7637606,51.0375752,20
3.7655460,51.0363839,
3.7313758,51.0732493,20
3.7142543,51.0556108,5
3.7152236,51.0378117,
3.7257866,51.0416520,
3.7300649,51.0706216,
3.7300339,51.0711739,
3.7527913,51.0553905,
3.7324825,51.0744533,
3.7325826,51.0740914,
3.7310653,51.0744766,20
3.7330031,51.0752247,
3.7338942,51.0750077,20
3.7606007,51.0686428,10
3.7613620,51.0697417,10
3.7600984,51.0677292,
3.7510785,51.0599507,
3.7290464,51.0799101,
3.7301931,51.0779616,
3.7294973,51.0793202,
3.7295124,51.0786294,
3.7303437,51.0765634,
3.7301779,51.0759840,
3.7304421,51.0760535,
3.7310251,51.0641135,
3.7326827,51.0595800,
3.7362996,51.0591167,
3.7324521,51.0637461,
3.7338370,51.0636256,
3.7329562,51.0631806,
3.7318724,51.0631856,
3.7307523,51.0632286,
3.7333856,51.0596012,10
3.7314464,51.0597701,
3.7346939,51.0587931,
3.7324653,51.0642591,
3.7296403,51.0607987,
3.7293688,51.0603093,
3.7296725,51.0601358,
3.7306808,51.0598868,
3.7334873,51.0595968,10
3.7479363,51.0607332,
3.7343814,51.0571564,
3.7497247,51.0585177,
3.7751221,51.0980337,
3.7695384,51.0633920,
3.7340445,51.0643260,
3.7346779,51.0558542,
3.7320350,51.0571887,
3.7473006,51.0602750,
3.7352795,51.0616382,
3.7340716,51.0620320,
3.7331704,51.0582178,
3.7346153,51.0522285,
3.7355849,51.0518618,
3.7382133,51.0522803,
3.7388057,51.0523666,
3.7478401,51.0595214,
3.7340321,51.0612220,
3.7361607,51.0512806,
3.7382600,51.0518557,
3.7443845,51.0560880,
3.7442338,51.0569826,
3.7445166,51.0573936,
3.7374238,51.0496815,
3.7377676,51.0490276,
3.6590328,51.0136353,
3.6590958,51.0136370,
3.6591602,51.0136387,
3.6871381,51.0447803,
3.7176918,51.0433044,
3.7131605,51.0364096,350
3.7630850,51.0826442,
3.7629212,51.0819843,
3.7256522,51.0408250,
3.7270468,51.0464487,
3.7230276,51.0441598,
3.7007595,51.0316051,
3.7147083,51.0362296,150
3.7239853,51.0251642,300
3.7093878,51.0347779,
3.7089909,51.0366987,4000
3.7509530,51.0293013,
3.7020940,51.0309075,
3.7299628,51.0264609,
3.7402369,51.0567006,
3.7040105,51.0140632,
3.7039383,51.0139736,
3.7088524,51.0370528,
3.7094328,51.0369550,
3.7083644,51.0367082,
3.7275475,51.0459727,
3.7275089,51.0459759,
3.7255046,51.0461365,
3.7243439,51.0461323,
3.7244066,51.0459809,
3.7241842,51.0459303,
3.7138820,51.0434726,
3.7159469,51.0425886,
3.7242555,51.0406465,
3.7260147,51.0396047,30
3.7102185,51.0242866,
3.7109562,51.0228137,
3.7102850,51.0232970,
3.7106386,51.0225199,
3.7108842,51.0233681,
3.7110605,51.0226874,
3.7106533,51.0233816,
3.7193204,51.0270493,
3.7037773,51.0130772,
3.7291464,51.0656641,100
3.7309785,51.0479859,100
3.7298231,51.0480337,
3.7127616,51.0261500,
3.7157224,51.0266721,
3.7157991,51.0267443,
3.7119295,51.0247478,6
3.7118875,51.0247900,6
3.7357450,51.0528766,10
3.7245258,51.0514903,
3.7246670,51.0514777,
3.7203348,51.0286146,
3.7093022,51.0345207,
3.7101156,51.0346085,2800
3.7243336,51.0459469,
3.7092525,51.0364886,
3.7091642,51.0365865,
3.7092084,51.0365381,
3.7091538,51.0366389,
3.7092874,51.0364485,
3.7088439,51.0367859,
3.7087601,51.0368252,
3.7086962,51.0368679,
3.7086149,51.0369060,3
3.7085441,51.0369473,3
3.7089302,51.0367474,
3.7090075,51.0367088,
3.7090845,51.0366744,
3.7079893,51.0447713,28
3.7410938,51.0581715,
3.7115599,51.0523556,
3.7284228,51.0401344,
3.7285575,51.0401516,
3.7071618,51.0370780,750
3.7102302,51.0370425,30
3.7104332,51.0371961,150
3.7111904,51.0367583,450
3.7096045,51.0375311,110
3.7140315,51.0244291,
3.7140086,51.0243663,
3.7133737,51.0240103,
3.7137518,51.0260918,
3.7175900,51.0521907,
3.7172192,51.0521917,
3.7177303,51.0547289,
3.7334333,51.0296407,
3.6684995,51.0876931,
3.6716232,51.0873703,
3.6992741,51.0497884,
3.6993912,51.0498931,
3.7029115,51.0508020,
3.7095249,51.0130675,126
3.7033508,51.0493091,
3.7245107,51.0459489,
3.7273815,51.0440940,
3.7274307,51.0440825,
3.7282958,51.0444395,
3.7277068,51.0471763,
3.7238672,51.0458494,
3.7118503,51.0358612,400
3.7287223,51.0484848,800
3.7375948,51.0167804,600
3.6821246,51.0667259,
3.7357035,51.0143521,
3.7343861,51.0147036,
3.7369491,51.0132641,
3.7402486,51.0559003,180
3.7401690,51.0554365,700
3.6966905,51.0566573,12
3.6523679,51.0904165,42
3.6602815,51.0726109,10
3.7135888,51.0259252,
3.7169372,51.0270574,
3.7897125,51.0865808,
3.7896588,51.0866540,
3.7899136,51.0867140,
3.7901201,51.0883578,
3.7888506,51.0898306,
3.7889533,51.0897858,
3.7812697,51.0867729,
3.7494705,51.0441043,10
3.7287644,51.0441407,4
3.7124631,51.0546961,
3.7557555,51.1032382,
3.7201531,51.0527981,
3.7244255,51.0365982,
3.7056603,51.0276713,
3.7332817,51.0415217,
3.7329410,51.0395376,10
3.7332343,51.0392827,10
3.7328814,51.0391174,10
3.7320876,51.0390051,10
3.7318214,51.0392612,15
3.7348493,51.0385899,10
3.7350258,51.0387199,10
3.7334770,51.0386518,10
3.7300714,51.0388259,15
3.7293621,51.0415975,10
3.7293313,51.0417222,20
3.7231025,51.0382847,30
3.7239157,51.0386466,30
3.7069415,51.0290437,
3.7573979,51.0359340,5
3.7490320,51.0409429,5
3.7474655,51.0414143,5
3.7467724,51.0429579,5
3.7444381,51.0412940,5
3.7436941,51.0420766,5
3.7432304,51.0418191,5
3.7445872,51.0348515,20
3.7450795,51.0355718,10
3.7471151,51.0337072,
3.7522302,51.0700449,
3.7037169,51.0488691,
3.7506943,51.0296143,
3.6602828,51.0726289,
3.6603088,51.0726053,
3.6602801,51.0725928,
3.6602541,51.0726164,
3.7039578,51.0141008,
3.7040893,51.0140594,
3.7040665,51.0140256,
3.7039317,51.0140693,
3.7038825,51.0140101,
3.7040182,51.0139666,
3.7039954,51.0139370,
3.7038583,51.0139810,
3.7041145,51.0130896,
3.7040282,51.0131180,
3.7040945,51.0132111,
3.7036878,51.0133400,
3.7035472,51.0131631,
3.7035402,51.0131539,
3.7034486,51.0130419,
3.7034401,51.0130327,
3.7038614,51.0128394,
3.7039279,51.0128348,
3.7039130,51.0128144,
3.7093466,51.0130830,
3.7097033,51.0130830,
3.7097033,51.0130520,
3.7093465,51.0130521,
3.7056495,51.0277707,
3.7058168,51.0276567,
3.7056709,51.0275720,
3.7055037,51.0276861,
3.7070412,51.0290075,
3.7069796,51.0289716,
3.7069071,51.0291159,
3.7068419,51.0290844,
3.7069265,51.0291002,
3.7103825,51.0224487,
3.7108420,51.0226410,
3.7110262,51.0228077,
3.7108862,51.0228198,
3.7110237,51.0228267,
3.7104353,51.0223988,
3.7108948,51.0225911,
3.7109778,51.0226292,
3.7109435,51.0226615,
3.7111775,51.0227134,
3.7111432,51.0227456,
3.7108886,51.0228007,
3.7103996,51.0224559,
3.7102549,51.0232662,
3.7102281,51.0232915,
3.7102740,51.0244363,
3.7103283,51.0243265,
3.7127751,51.0263125,
3.7102851,51.0242179,
3.7101738,51.0241369,
3.7103420,51.0233026,
3.7106903,51.0233095,
3.7108385,51.0233334,
3.7103152,51.0233279,
3.7107430,51.0233310,
3.7108165,51.0233534,
3.7109520,51.0233828,
3.7109300,51.0234028,
3.7105637,51.0234322,
3.7106165,51.0234537,
3.7106852,51.0233144,
3.7126777,51.0259406,
3.7125323,51.0259801,
3.7129909,51.0263558,
3.7129785,51.0263594,
3.7156800,51.0268165,
3.7158684,51.0265918,
3.7155314,51.0266932,
3.7155765,51.0267524,
3.7156350,51.0267574,
3.7136366,51.0258871,
3.7134854,51.0259309,
3.7118726,51.0247972,
3.7118837,51.0248016,
3.7119334,51.0247363,
3.7119445,51.0247407,
3.7119146,51.0247550,
3.7119257,51.0247594,
3.7118914,51.0247785,
3.7119024,51.0247829,
3.7140200,51.0244742,
3.7140950,51.0244537,
3.7140428,51.0243841,
3.7139679,51.0244035,
3.7139744,51.0243494,
3.7140050,51.0243399,
3.7140091,51.0243928,
3.7133338,51.0240568,
3.7134576,51.0240140,
3.7134137,51.0239637,
3.7132898,51.0240065,
3.7136854,51.0261203,
3.7138302,51.0260800,
3.7138184,51.0260632,
3.7136735,51.0261035,
3.7136888,51.0258719,
3.7137182,51.0259120,
3.7134888,51.0259784,
3.7134595,51.0259384,
3.7103253,51.0243189,
3.7102389,51.0243325,
3.7102082,51.0242555,
3.7102947,51.0242419,
3.7101087,51.0241722,
3.7102064,51.0244225,
3.7102450,51.0243479,
3.7103125,51.0243617,
3.7101238,51.0241858,
3.7102043,51.0242457,
3.7192584,51.0270027,
3.7192298,51.0270282,
3.7194110,51.0270704,
3.7193823,51.0270960,
3.7159134,51.0266509,
3.7159182,51.0266721,
3.7159632,51.0267313,
3.7203638,51.0285834,
3.7202886,51.0285932,
3.7203811,51.0286361,
3.7203059,51.0286459,
3.7167436,51.0270762,
3.7170813,51.0269739,
3.7171308,51.0270385,
3.7167932,51.0271409,
3.7344343,51.0146268,
3.7346784,51.0146610,
3.7354464,51.0138067,
3.7353740,51.0138144,
3.7340938,51.0147738,
3.7341032,51.0146317,
3.7343143,51.0146290,
3.7345536,51.0146529,
3.7346377,51.0146863,
3.7346209,51.0147804,
